"Governance and Conflict","Security and Justice Sector","Percentage of citizens who pay a bribe to access police/judicial services (disaggregate)","Output"
"Governance and Conflict","Security and Justice Sector","Percentage of citizens who say they feel safe in their community (disaggregate)","Output"
"Governance and Conflict","Security and Justice Sector","Percentage of citizens who say they have access to (formal/informal) court systems to resolve disputes (disaggregate)","Output"
"Governance and Conflict","Security and Justice Sector","Prevalence of infectious disease/malnutrition in prison population (disaggregate)","Outcome"
"Governance and Conflict","Security and Justice Sector","Ratio of military personnel: population size.","Output"
"Governance and Conflict","Tax/Revenue","Cost of setting up a business","Output"
"Governance and Conflict","Tax/Revenue","Length of time to set up a business","Output"
"Governance and Conflict","Tax/Revenue","Level of uniformity of tax collection","Outcome"
"Governance and Conflict","Tax/Revenue","Levels of public access to tax information","Output"
"Governance and Conflict","Tax/Revenue","Percentage of business paying bribes to avoid taxation","Output"
"Governance and Conflict","Tax/Revenue","Percentage of business satisfaction with tax system","Output"
"Governance and Conflict","Tax/Revenue","Percentage of citizens aware of importance of taxation","Outcome"
"Governance and Conflict","Tax/Revenue","Percentage of tax authority staff trained","Output"
"Governance and Conflict","Tax/Revenue","Tax laws non-discriminatory","Output"
"Governance and Conflict","Voice and Accountability","Legal protection for Civil Society Organisations (CSOs)","Outcome"
"Governance and Conflict","Voice and Accountability","Number of Cvil Society Organisations reporting intimidation for pursuing their activities","Outcome"
"Governance and Conflict","Voice and Accountability","Percentage of citizens (and/ or CSOs) satisfied their voice is heard by formal institutions (Disaggregate)","Outcome"
"Governance and Conflict","Voice and Accountability","Percentage of citizens reporting awareness (Awareness of rights/impact of corruption)","Outcome"
"Governance and Conflict","Voice and Accountability","Percentage of citizens satisfied with Civil Society Organisations performance (Disaggregate)","Outcome"
"Governance and Conflict","Voice and Accountability","Percentage of CSO staff understand their role/ are trained","Output"
"Governance and Conflict","Voice and Accountability","Percentage of CSO staff understand their role/ are trained.","Output"
"Governance and Conflict","Voice and Accountability","Percentage of public service information publicly displayed","Output"
"Broad Sector ","Subsector ","Indicator ","Type"
"NOTE: indicators in bold are STANDARD indicators; all others are SUGGESTED indicators",,,
"Health","Access to Medicines","Median affordability of the lowest priced generic for a basket of drugs in public facilities (Percentage)","Output"
"Health","Access to Medicines","Median affordability of the originator brand for a basket of drugs in private facilities (Percentage)","Output"
"Health","Access to Medicines","Median affordability of the originator brand for a basket of drugs in public facilities (Percentage)","Output"
"Health","Access to Medicines","Median availability of the lowest priced generic for a basket of drugs in private facilities (Percentage)","Output"
"Health","Access to Medicines","Median availability of the lowest priced generic for a basket of drugs in public facilities (Percentage)","Output"
"Health","Access to Medicines","Median availability of the originator brand for a basket of drugs in private facilities (Percentage)","Output"
"Health","Access to Medicines","Median availability of the originator brand for a basket of drugs in public facilities (Percentage)","Output"
"Health","Access to Medicines","Median affordability of the lowest priced generic for a basket of drugs in private facilities (Percentage)","Output"
"Health","Access to Medicines","Number of medicines prescribed per patient contact in public health facilities (mean) (Number)","Output"
"Health","Access to Medicines","Number of medicines tested for post marketing surveillance","Output"
"Health","Access to Medicines","Percentage of drugs prescribed that are in the essential medicines list","Output"
"Health","Access to Medicines","Percentage of tracer cases treated according to standard treatment protocol or guideline","Output"
"Health","Access to Medicines","Rate of generic prescribing as proportion of all prescriptions","Output"
"Health","Financing","Payments in facilities that are due to have removed user fees (Percentage paying nothing, mean payment)","Output"
"Health","Financing","Percentage of households who spent more than 10% of household expenditure (or income) on health in the past year, by income group","Output"
"Health","Governance/Quality","Absenteeism - Percentage of staff present on day of spot check by cadre, level of care","Output"
"Health","Governance/Quality","Health specific Country Policy and Institutional Assessment (CPIA) score","Output"
"Health","Governance/Quality","Proportion of health facility budgets reaching facility level","Output"
"Health","Health System Resource","Number of Health professionals trained","Output"
"Health","Health System Resource","Number of health professionals/workers trained by project","Output"
"Health","Health System Resource","Number of health workers recruited to rural primary health units compared to plan","Output"
"Health","Health System Resource","Number of health workers trained under project/programme activities","Output"
"Health","Health System Resource","Stock outs of essential drugs in government facilities","Output"
"Health","Health Systems Coverage","Level of user fees charged at targeted health centres","Outcome"
"Health","Health Systems Coverage","Coverage of measles vaccination (6 months -15 years)","Output"
"Health","Health Systems Coverage","Number of consultations per clinician , per day, by admin. Unit","Output"
"Health","Health Systems Coverage","Number of outpatient consultations per person , per year by administrative unit","Output"
"Health","Health Systems Coverage","Percentage of births assisted by a skilled attendant","Output"
"Health","Health Systems Coverage","Proportion of births attended by skilled health personnel","Outcome"
"Health","Information","HIV Prevalence for relevant surveillance populations published within 12 months","Output"
"Health","Information","National plan for health related surveys is in place and implemented","Output"
"Health","Information","Percentage of districts reporting timely and complete data at national level","Output"
"Health","Malaria","Children under 5 with fever in the last 2 weeks who received any anti-malarial treatment (by sex)","Outcome"
"Health","Malaria","Deaths due to malaria (per 100 000 population)","Outcome"
"Health","Malaria","No of households sprayed (annual), total or funded by DFID","Output"
"Health","Malaria","Number of insecticide treated bed nets distributed","Output"
"Health","Malaria","Percentage of children under 5 who slept under an ITN the previous night (total, by socioeconomic group,sex)","Outcome"
"Health","Malaria","Percentage of children under 5 with fever in the last 2 weeks who had a finger of heel stick (diagnostic test)","Outcome"
"Health","Malaria","Percentage of children under 5 with fever in the last 2 weeks who received anti-malarial treatment within 24 hours (total, by socio-economic group)","Outcome"
"Health","Malaria","Percentage of households with at least one insecticide treated net (ITN) (and by socio economic group)","Outcome"
"Health","Malaria","Percentage of households with at least one ITN or sprayed with Indoor Residual Spraying in the last 12 months","Outcome"
"Health","Malaria","Percentage of pregnant women who slept under an ITN the previous night (total and by socio-economic group)","Outcome"
"Health","Neglected Tropical Diseases","Laboratory has capability to perform microscopy, ELISA and PCR assays for NTD diagnostics","Output"
"Health","Neglected Tropical Diseases","Number of people treated under MDA (or those funded by DFID) in 12 months","Output"
"Health","Neglected Tropical Diseases","Proportion of areas for which mapping has been completed for each NTD.","Output"
"Health","Nutrition","Consumption of iron-rich or iron-fortified foods","Outcome"
"Health","Nutrition","Continued breastfeeding at 1 year","Outcome"
"Health","Nutrition","Early initiation of breastfeeding","Outcome"
"Health","Nutrition","Exclusive breastfeeding under 6 months","Output"
"Health","Nutrition","FANTA Household Hunger Scale hunger score","Outcome"
"Health","Nutrition","Introduction of solid, semi-solid or soft foods","Outcome"
"Health","Nutrition","Minimum accepted diet","Outcome"
"Health","Nutrition","Minimum Dietary Diversity","Outcome"
"Health","Nutrition","Minimum meal frequency","Outcome"
"Health","Nutrition","Percentage children aged 6-59 months given deworming in the past 6 months by sex","Output"
"Health","Nutrition","Percentage children aged 6-59 months given iron supplements in the past 7 days by sex","Output"
"Health","Nutrition","Percentage children aged 6-59 months given Vitamin A supplements in the last 6 months by sex","Output"
"Health","Nutrition","Proportion of population below minimum level of dietary energy consumption","Outcome"
"Health","Reproductive Health","Births attended by skilled health personnel (Percentage distribution, by income etc)","Outcome"
"Health","Reproductive Health","Births occurred in health facilities (Percentage, by income group etc)","Outcome"
"Health","Reproductive Health","Caesarean sections as percentage of all live births","Outcome"
"Health","Reproductive Health","Contraceptive prevalence rate","Outcome"
"Health","Reproductive Health","Coverage of tetanus vaccination during pregnancy (Percentage of pregnant women with TT2 vaccination)","Output"
"Health","Reproductive Health","Health providers trained to detect signs of sexual abuse or violence","Output"
"Health","Reproductive Health","Health providers trained to provide safe abortion services to the full extent of the law (no., distribution)","Output"
"Health","Reproductive Health","HIV prevalence in pregnant women","Outcome"
"Health","Reproductive Health","Incidence of neonatal tetanus","Outcome"
"Health","Reproductive Health","No. of Emergency Obstetric Care (EmOC) facilities per 500 000 population and no. offering comprehensive care","Output"
"Health","Reproductive Health","Number of facilities offering safe abortion services per 500 000 population","Output"
"Health","Reproductive Health","Number of family planning service delivery points per 500 000 population","Output"
"Health","Reproductive Health","Obstetric and gynaecological admissions owing to abortion (or rate per 1000 women)","Outcome"
"Health","Reproductive Health","Percentage of Population living within one hour of travel time to EmOC facility","Output"
"Health","Reproductive Health","Percentage of pregnant women tested for anaemia (as component of basic antenatal care package)","Output"
"Health","Reproductive Health","Positive syphilis serology prevalence in pregnant women attending antenatal care","Outcome"
"Health","Reproductive Health","Primary health-care facilities providing comprehensive case-management for symptomatic STIs","Output"
"Health","Reproductive Health","Service delivery points providing medical, psychological, and other services and referral for women with FGM","Output"
"Health","Reproductive Health","Women attended at least one and four times for antenatal care during pregnancy (Percentage, by income)","Output"
"Health","Service delivery and Quality","Among adults with a recent health visit, Percentage who stated that their provider showed respect to them","Output"
"Health","Service delivery and Quality","Among adults with recent health visit, Percentage who state that their provider explained things clearly","Output"
"Health","Service delivery and Quality","Case fatality rate for specific diseases (e.g. Measles, diarrhoea), for deliveries","Outcome"
"Health","Service delivery and Quality","Increase in number of people with access to a basic package of health services","Output"
"Health","Service delivery and Quality","Number and distribution of facilities with capacity to offer basic delivery care by region","Output"
"Health","Service delivery and Quality","Number and distribution of facilities with capacity to offer Emergency Obstetric care","Output"
"Health","Service delivery and Quality","Number of facilities offering PMTCT","Output"
"Health","Service delivery and Quality","Number of outpatient visits per capita per year","Outcome"
"Health","Service delivery and Quality","Percentage of facilities that meet basic standards for staffing, equipment, amenities, drugs and supplies","Output"
"Health","Service delivery and Quality","Percentage of facilities with accurate data for inventory management, safe storage conditions, stock within expiry date and older stock used first.","Output"
"Health","Service delivery and Quality","Percentage of facilities with supervisory visit in the last 3 months","Output"
"Health","Service delivery and Quality","Percentage of patient contacts where the health worker followed specific protocols (e.g. IMCI, STI treatment, VCT)","Output"
"Health","Service delivery and Quality","Percentage of population living within 5 km of a health facility (by region, public & non-state facilities)","Output"
"Health","Service delivery and Quality","Percentage of population living within 5 km of a health facility that meets minimum standards","Output"
"Health","Service delivery and Quality","Percentage of workers who know hand hygiene rules","Outcome"
"Health","Tuberculosis","Case detection of HIV + patients as a percentage of estimated TB cases that are HIV +","Output"
"Health","Tuberculosis","Case detection rate of smear positive MDR-TB patients.","Output"
"Health","Tuberculosis","Case detection rate: no. of new smear-positive case reported in the year as percentage of estimated cases","Output"
"Health","Tuberculosis","Default rate in TB treatment for new smear positive patients","Outcome"
"Health","Tuberculosis","DTP3 vaccination coverage - Percentage of 1-year olds vaccinated with the third dose of DPT vaccine by sex","Outcome"
"Health","Tuberculosis","Lab confirmed MDR TB cases successfully treated as a percentage of all cases on second line treatment","Outcome"
"Health","Tuberculosis","Number of TB facilities where free condom distribution is practiced and condoms are available, expressed as a proportion of all TB facilities.","Output"
"Health","Tuberculosis","Number or Percentage of districts with DPT 3 coverage over 80%","Outcome"
"Health","Tuberculosis","Number or Percentage of new smear positive patients managed by non-state providers under DOTS.","Outcome"
"Health","Tuberculosis","Output: Incidence of tuberculosis (per 100 000 population per year)","Output"
"Health","Tuberculosis","Percentage of TB patients who had an HIV test result recorded in the TB register.","Output"
"Health","Tuberculosis","Reporting units reporting no stock out of first line anti-TB drugs on the last day of the quarter among all reporting units (number and percentage)","Output"
"Health","Tuberculosis","TB treatment success rate under DOTS for new smear positive TB patients as % of all new cases","Outcome"
"Health","Vaccinations","Number of 1 year-old children immunised against measles","Output"
"Broad Sector ","Subsector ","Indicator ","Type"
"NOTE: indicators in bold are STANDARD indicators; all others are SUGGESTED indicators",,,
"HIV and AIDS","Access to Medicines/ARV","Number of people with advanced HIV infection receiving ARVs","Output"
"HIV and AIDS","Access to Medicines/ARV","Percentage of adults and children with HIV known to be on treatment after 12 months after initiation of antiretroviral therapy","Outcome"
"HIV and AIDS","Access to Medicines/ARV","Percentage of facilities providing ARV that had a stock out of at least one ARV drug in the last 12 months","Output"
"HIV and AIDS","Care and Support","Health facilities with drugs for opportunistic infections and palliative care in stock","Output"
"HIV and AIDS","Care and Support","Households receiving help in caring for chronically ill young adults, by gender of adult","Outcome"
"HIV and AIDS","Care and Support","No. of HIV positive people currently receiving cotrimoxazole prophylaxis by gender, age group","Outcome"
"HIV and AIDS","Care and Support","Number and % of PLWHA who tested positive who received counselling for positive prevention","Outcome"
"HIV and AIDS","Care and Support","Number of HIV-positive women assessed for CD4 cell count","Outcome"
"HIV and AIDS","Care and Support","Number of HIV-positive women receiving ARV treatment for own health","Outcome"
"HIV and AIDS","Care and Support","Number of individuals trained in HIV-related stigma and discrimination reduction","Output"
"HIV and AIDS","Care and Support","Number of legal and social support services for women care-givers and victims of sexual violence","Output"
"HIV and AIDS","Care and Support","Service delivery points providing medical, psychological and legal support to victims of rape or sexual abuse","Output"
"HIV and AIDS","Commercial sex workers","Condom use among commercial sex workers with last client","Outcome"
"HIV and AIDS","Commercial sex workers","Percentage of female sex workers reporting the use of a condom with every client in the last month","Outcome"
"HIV and AIDS","Commercial sex workers","Percentage of sex workers reached with HIV prevention programmes in the last 12 months","Outcome"
"HIV and AIDS","Cross cutting/Integration of services","Antenatal clinics offering or referring for VCT","Output"
"HIV and AIDS","Cross cutting/Integration of services","Contraception prevalence rate","Outcome"
"HIV and AIDS","Cross cutting/Integration of services","HIV services offering or referring for family planning","Output"
"HIV and AIDS","Cross cutting/Integration of services","Intensified TB case-finding among PLWHA","Output"
"HIV and AIDS","Cross cutting/Integration of services","Number and % of Ante Natal Care facilities which provide PMTCT, public and private, by district","Output"
"HIV and AIDS","Cross cutting/Integration of services","Number and % of health care workers newly trained or retrained in basic HIV prevention package","Output"
"HIV and AIDS","Cross cutting/Integration of services","Number and percentage of health care workers newly trained or retrained","Output"
"HIV and AIDS","Cross cutting/Integration of services","Number of health facilities that offer ARV therapy (by level, region, public/private, DFID supported).","Output"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of adults and children enrolled in HIV care who had TB status assessed at last visit","Output"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of adults and children newly enrolled in HIV care who had TB status assessed and recorded during their last visit","Output"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of clients that attend public antenatal clinics which offer or refer for VCT","Output"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of estimated HIV-positive incident TB cases that received treatment for TB and HIV","Outcome"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of health facilities that offer ARV therapy","Output"
"HIV and AIDS","Cross cutting/Integration of services","Percentage of health facilities that provide HIV testing and counselling services","Output"
"HIV and AIDS","Cross cutting/Integration of services","Unmet need for family planning","Outcome"
"HIV and AIDS","Injecting drug users","Drug injectors using condoms at last sex, by partner type","Outcome"
"HIV and AIDS","Injecting drug users","Injecting drug users using sterile equipment at last time they injected","Outcome"
"HIV and AIDS","Injecting drug users","Number of needle and syringe programme sites per 1000 IDUs","Output"
"HIV and AIDS","Injecting drug users","Number of opioid substitution therapy sites per 1000 IDUs","Output"
"HIV and AIDS","Knowledge and Behaviour - core UNGASS indicator","% of adults aged 15-49 who had more than one sexual partner in the past 12 months who report the use of a condom during their last intercourse","Outcome"
"HIV and AIDS","Knowledge and Behaviour - core UNGASS indicator","Percentage of adults aged 15-49 who had more than one sexual partner in the past 12 months who report the use of a condom during their last intercourse","Output"
"HIV and AIDS","Knowledge and Behaviour - core UNGASS indicator","Percentage of most-at-risk populations who both correctly identify ways of preventing the sexual transmission of HIV and who reject major misconceptions about HIV transmission by risk group","Outcome"
"HIV and AIDS","Knowledge and Behaviour - core UNGASS indicator","Percentage of young women and men aged 15-24 who both correctly identify ways of preventing the sexual transmission of HIV and who reject major misconceptions about HIV transmission by sex","Outcome"
"HIV and AIDS","Knowledge and Behaviour - core UNGASS indicator","Percentage of young women and men who have had sexual intercourse before the age of 15 by sex","Outcome"
"HIV and AIDS","Men who have sex with Men","Condom use during anal sex among young men who have sex with men","Outcome"
"HIV and AIDS","Men who have sex with Men","Knowledge of HIV prevention among men having sex with men","Output"
"HIV and AIDS","Men who have sex with Men","Percentage of men reporting the use of a condom the last time they had anal sex with a male partner","Outcome"
"HIV and AIDS","Men who have sex with Men","Percentage of MSM reached with HIV prevention programmes in the last 12 months","Outcome"
"HIV and AIDS","Orphans and Vulnerable Children","Number of orphans and vulnerable children (OVC) served by an OVC program, disaggregated by sex","Output"
"HIV and AIDS","Orphans and Vulnerable Children","Percentage of children aged less than 15 years who are orphans (UNGASS 2005)","Outcome"
"HIV and AIDS","Orphans and Vulnerable Children","Percentage of children living outside of family care","Outcome"
"HIV and AIDS","Orphans and Vulnerable Children","Percentage of children who are vulnerable","Outcome"
"HIV and AIDS","Orphans and Vulnerable Children","Percentage of orphans and vulnerable children whose households received free basic external support in caring for the child","Outcome"
"HIV and AIDS","Orphans and Vulnerable Children","The (a) number and (b) percentage of districts with functioning social welfare departments providing grants to orphans and other vulnerable children","Output"
"HIV and AIDS","Prevalence","HIV prevalence among 15-49 year olds","Outcome"
"HIV and AIDS","Prevention","Condom use among young people who had higher-risk sex in the preceding year by gender, urban/rural","Outcome"
"HIV and AIDS","Prevention","Drug supply at STI care services - measure of stock outs.","Output"
"HIV and AIDS","Prevention","Life-skills-based HIV education in schools within last academic year (primary, secondary)","Output"
"HIV and AIDS","Prevention","Number of condoms distributed","Output"
"HIV and AIDS","Prevention","Number of individuals who aged 15 and over who received HIV testing and counselling and know their results","Outcome"
"HIV and AIDS","Prevention","Number of male and female condoms distributed in public and private sector","Output"
"HIV and AIDS","Prevention","Percentage of districts with at least one specialised voluntary counselling and testing (VCT) service","Output"
"HIV and AIDS","Prevention","Percentage of donated blood units screened for HIV in a quality assured manner","Output"
"HIV and AIDS","Prevention","Percentage of health care facilities where all therapeutic injections are given with new, disposable, single-use injection equipment","Output"
"HIV and AIDS","Prevention","Percentage of health facilities with post-exposure prophilaxis (PEP) services available on site","Output"
"HIV and AIDS","Prevention","Percentage of most-at-risk populations reached with HIV prevention programmes by risk group","Outcome"
"HIV and AIDS","Prevention","Percentage of most-at-risk populations that have received an HIV test in the last 12 months and who know the results","Outcome"
"HIV and AIDS","Prevention","Percentage of women and men aged 15–49 who received HIV testing and counselling and know the results","Output"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Distribution of feeding practices (exclusive breast feeding, replacement feeding, mixed feeding/other) for infants born to HIV-infected women at 3 months","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","HIV-exposed infants seen within 2 months of birth for check-up (number and percentage)","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Percentage of HIV infected pregnant women who receive antiretrovirals to reduce the risk of MCT","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Percentage of HIV-infected pregnant women who receive ARV for their own health","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Percentage of infants born to HIV-infected women receiving any ARV prophilaxis for PMTCT","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Percentage of infants born to HIV-infected women started on cotrimoxazole prophylaxis within two months of birth","Outcome"
"HIV and AIDS","Prevention of Mother to Child Transmission (PMTCT)","Percentage of infants born to HIV-infected women who receive an HIV test within 12 months","Outcome"
"Broad Sector ","Subsector ","Indicator ","Type"
"NOTE: indicators in bold are STANDARD indicators; all others are SUGGESTED indicators",,,
"Humanitarian","Agriculture","Increased household livestock yield (meat, eggs, milk) or cash generated from livestock sales","Outcome"
"Humanitarian","Agriculture","Kilograms of fish captured and/or produced/harvested","Outcome"
"Humanitarian","Agriculture","Measurable improvements in food security obtained by households benefiting from agricultural inputs and/or services","Outcome"
"Humanitarian","Agriculture","Measurable improvements to harvesting and storage of crops","Output"
"Humanitarian","Agriculture","No. of hectares benefiting from agricultural improvements (fertilizers, irrigation, conservation)","Output"
"Humanitarian","Agriculture","No. of households assisted by fishery programmes","Output"
"Humanitarian","Agriculture","No. of households assisted with agricultural services","Output"
"Humanitarian","Agriculture","No. of households assisted with livestock inputs and services","Output"
"Humanitarian","Agriculture","No. of newly cultivated hectares as a direct result of agricultural assistance programmes","Outcome"
"Humanitarian","Agriculture","Post harvest loss reduced through improved harvesting and storage of crops","Outcome"
"Humanitarian","Agriculture","Tonnage of crops produced as a direct result of agricultural input programmes","Outcome"
"Humanitarian","Camp Co-ordination Management (CCM)","Affected displaced populations are afforded appropriate protection in accordance with protection principles (e.g guilding principles on Internal Displacement, Human Rights Law, International Humanitarian Law)","Outcome"
"Humanitarian","Camp Co-ordination Management (CCM)","Appropriate physical environment and camp design to ensure cultural norms and personal/camp security while upholding human rights (e.g. freedom of movement)","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Camp designed and positioned to allow safe access to sustainable resources and livelihoods","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Camp management, design and exit strategy produced outlining potential short and long term scenarios (based on principles of do no harm)","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Minimum surface area per person provided in camp (in line with international standards","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Number of established and recognised mechanisms for redressing issues and grievances","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Number of inclusive camp committees established representing the camp population, including vulnerable groups","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Number of mechanisms in place to control communicable and incommunicable diseases","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Number of reports of cases of conflict with the affected community, the outside and within the host community","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Proportion of camp population able to access essential food and non-food items and services in line with international standards","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Proportion of camp population people able to access legal assistance","Output"
"Humanitarian","Camp Co-ordination Management (CCM)","Proportion of camp population registered with appropriate verification measures in place","Output"
"Humanitarian","Coordination","Adequate quantity of aid and services","Outcome"
"Humanitarian","Coordination","Amount and types of resources available and used for inter-cluster coordination","Output"
"Humanitarian","Coordination","Establishment and usage of accessible IM tools and products across all clusters","Output"
"Humanitarian","Coordination","HC appointed from HC pool within 3 days","Output"
"Humanitarian","Coordination","Inclusion of cross cutting issues (i.e. protection, early recovery DRR etc) in all technical strategic outputs","Output"
"Humanitarian","Coordination","Information Manager appointed for cluster(s) within 7 days","Output"
"Humanitarian","Coordination","Number of agencies participating in cluster meetings","Output"
"Humanitarian","Coordination","Number of clusters activated and dedicated leads appointed within 3 days (adhereing to ToR)","Output"
"Humanitarian","Coordination","Number of countries in which a prioritisation tool is being used","Output"
"Humanitarian","Coordination","Number of countries in which joint needs assessments are carried out","Output"
"Humanitarian","Coordination","Number of dedicated emergency staff mobilised for i) immediate and ii) longer term phases","Output"
"Humanitarian","Coordination","Number of donors financing the pooled fund","Output"
"Humanitarian","Coordination","Number of Humanitarian Country Team meetings","Output"
"Humanitarian","Coordination","Number of local NGOs and CBOs participating in clusters","Output"
"Humanitarian","Coordination","Number of national and local authorities participating in clusters","Output"
"Humanitarian","Coordination","Numbers of clusters having sectoral strategic plans","Output"
"Humanitarian","Coordination","OCHA field vacancy rate","Output"
"Humanitarian","Coordination","Percentage of HCs engaging in performance management process","Output"
"Humanitarian","Coordination","Quality provision of aid and services","Outcome"
"Humanitarian","Coordination","Technical standards defined by cluster and agreed by cluster members within X days","Output"
"Humanitarian","Coordination","Timely provision of aids and services","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","A national multi-sectoral platform for disaster preparedness/ DRR is functioning.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","Country wide public awareness strategy exists to stimulate a culture of disaster resilience, with outreach to urban and rural communities.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","Disaster preparedness plans and contingency plans are in place at all administrative levels, and regular training drills and rehearsals are held to test and develop disaster response programmes.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","Early warning systems are in place for all major hazards, with outreach to communities.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","Increase individual household knowledge and skills in disaster preparedness and mitigation, through incorporating risk management concepts in formal and informal education","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","National and local risk assessment based on hazard data and vulnerability information are available and include risk assessments for key sectors.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","National institutional and legal frameworks for disaster risk management exist with decentralised responsibilities and capacities at all levels.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","Number and percent of beneficiaries retaining disaster preparedness, mitigation, and management knowledge two months after training","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Number of community awareness raising workshops carried out by district government/ NGO.","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Number of hazard risk reduction plans, policies or curriculum developed","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Number of households/ proportion of households with increased knowledge and skills in disaster preparedness and response","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Number of hydro-meteorological policies/procedures modified as a result of the activities to increase preparedness for hydro-meteorological events","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Number of people trained in disaster preparedness, mitigation, and management","Output"
"Humanitarian","Disaster Risk Reduction (DRR)","Relevant information on disasters is available and accessible at all levels, to all stakeholders.","Outcome"
"Humanitarian","Disaster Risk Reduction (DRR)","School curricula, education material and relevant trainings include disaster preparedness, risk reduction and recovery concepts and practices.","Outcome"
"Humanitarian","Environment","Access rights agreed with host community regarding existing natural resources, such as fuel, water, timber for construction, stone and sand, grasses","Output"
"Humanitarian","Environment","Activities undertaken to protect natural resource-dependent livelihood support activities","Output"
"Humanitarian","Environment","Agricultural or grazing land planned to minimise any adverse impact on the local natural habitat","Output"
"Humanitarian","Environment","An environmental assessment made of natural resource availability and fragility, typical land usage, the distribution of existing vegetation and surface water drainage patterns","Output"
"Humanitarian","Environment","Appropriate environmental rehabilitation measures undertaken during the life of the temporary settlement","Output"
"Humanitarian","Environment","Environmental restoration of the locations of mass shelters or temporary planned camps, unless agreed otherwise, once they are no longer needed for emergency shelter use","Outcome"
"Humanitarian","Environment","Natural resources are sustainably managed to meet the ongoing needs of the displaced and host populations","Outcome"
"Humanitarian","Environment","Number of small settlements","Output"
"Humanitarian","Environment","Roads, pathways and drainage networks planned to make use of natural contours in order to minimise erosion and flooding","Output"
"Humanitarian","Environment","Satisfactory removal of all material or waste that cannot be re-used or that could have an adverse effect on the environment","Output"
"Humanitarian","Environment","Sustainable external supplies of fuel provided","Output"
"Humanitarian","Environment","The production and supply of construction material and the building process minimises the long-term depletion of natural resources","Outcome"
"Humanitarian","Environment","The temporary or permanent settling of the affected population considers the extent of the natural resources available","Outcome"
"Humanitarian","Environment","Trees and other vegetation are retained where possible to increase water retention, minimise soil erosion and to provide shade","Outcome"
"Humanitarian","Food and Nutrition","% of breastfed children aged 6-24 months who receive food from at least 4 food groups each day","Output"
"Humanitarian","Food and Nutrition","% of children 0-59 months with low weight for height, wasting) (moderate, severe and total) or nutritional oedema","Outcome"
"Humanitarian","Food and Nutrition","% of children aged 0-6 months who are exclusively breastfed","Output"
"Humanitarian","Food and Nutrition","% of children aged 6-9 months who are fed at least twice per day, and % of children aged 9-24 months who are fed at least 3 times per day","Output"
"Humanitarian","Food and Nutrition","% of children treated for severe acute malnutrition who default","Outcome"
"Humanitarian","Food and Nutrition","% of children treated for severe acute malnutrition who die","Outcome"
"Humanitarian","Food and Nutrition","% of children treated for severe acute malnutrition who recover","Outcome"
"Humanitarian","Food and Nutrition","% of children under five with severe acute malnutrition (moderate and severe) receiving treatment","Output"
"Humanitarian","Food and Nutrition","All targeted households (of a food assistance programme) have access to the necessary inputs to protect and restart primary production to the level of pre-disaster, when justified, and in accordance with the agricultural calendar","Output"
"Humanitarian","Food and Nutrition","All targeted households are given cash or vouchers, where it is considered (or assessed) to be operationally viable, at market value of required inputs, giving households the absolute choice on livelihoods options","Output"
"Humanitarian","Food and Nutrition","All targeted people (in a food assistance programme) get responses ensuring their primary needs, preventing erosion of their assets, giving them choice and promoting their dignity - throughout project implementation","Output"
"Humanitarian","Food and Nutrition","All targeted populations have safe and full access to market goods, services and systems throughout the project duration","Output"
"Humanitarian","Food and Nutrition","All targeted populations meet some or all their basic food needs and other livelihood needs (e.g., productive assets, health, education, transportation, shelter, transport) through purchase from the local markets","Output"
